"module_code","group_code","semester_code","week","date","start","end","location_code","area"
"YSS2214","E2","AY2021-1",6,2020-09-18,"10:30","11:30","Y-BlackBox","YNC"
"YSS2214","E2","AY2021-1",8,2020-10-02,"10:30","11:30","Y-BlackBox","YNC"
"YSS2214","E2","AY2021-1",9,2020-10-09,"10:30","11:30","Y-BlackBox","YNC"
"YSS2214","E2","AY2021-1",10,2020-10-16,"10:30","11:30","Y-BlackBox","YNC"
"YSS2214","E2","AY2021-1",11,2020-10-23,"10:30","11:30","Y-BlackBox","YNC"
"YSS2214","E2","AY2021-1",12,2020-10-30,"10:30","11:30","Y-BlackBox","YNC"
"YSS2214","E2","AY2021-1",13,2020-11-06,"10:30","11:30","Y-BlackBox","YNC"
"YSS2214","E2","AY2021-1",14,2020-11-13,"10:30","11:30","Y-BlackBox","YNC"
"YSS2233","E1","AY2021-1",1,2020-08-11,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",2,2020-08-18,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",3,2020-08-25,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",4,2020-09-01,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",5,2020-09-08,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",6,2020-09-15,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",8,2020-09-29,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",9,2020-10-06,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",10,2020-10-13,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",11,2020-10-20,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",12,2020-10-27,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",13,2020-11-03,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",14,2020-11-10,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",1,2020-08-15,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",2,2020-08-22,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",3,2020-08-29,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",4,2020-09-05,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",5,2020-09-12,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",6,2020-09-19,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",8,2020-10-03,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",9,2020-10-10,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",10,2020-10-17,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",11,2020-10-24,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",12,2020-10-31,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",13,2020-11-07,"9:00","11:00","Y-TCTLT","YNC"
"YSS2233","E1","AY2021-1",14,2020-11-14,"9:00","11:00","Y-TCTLT","YNC"
"YSS2234","E1","AY2021-1",1,2020-08-10,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",2,2020-08-17,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",3,2020-08-24,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",4,2020-08-31,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",5,2020-09-07,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",6,2020-09-14,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",8,2020-09-28,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",9,2020-10-05,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",10,2020-10-12,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",11,2020-10-19,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",12,2020-10-26,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",13,2020-11-02,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",14,2020-11-09,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",1,2020-08-13,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",2,2020-08-20,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",3,2020-08-27,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",4,2020-09-03,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",5,2020-09-10,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",6,2020-09-17,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",8,2020-10-01,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",9,2020-10-08,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",10,2020-10-15,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",11,2020-10-22,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",12,2020-10-29,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",13,2020-11-05,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E1","AY2021-1",14,2020-11-12,"18:00","19:30","Y-LT1","YNC"
"YSS2234","E2","AY2021-1",1,2020-08-10,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",2,2020-08-17,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",3,2020-08-24,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",4,2020-08-31,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",5,2020-09-07,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",6,2020-09-14,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",8,2020-09-28,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",9,2020-10-05,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",10,2020-10-12,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",11,2020-10-19,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",12,2020-10-26,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",13,2020-11-02,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",14,2020-11-09,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",1,2020-08-13,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",2,2020-08-20,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",3,2020-08-27,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",4,2020-09-03,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",5,2020-09-10,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",6,2020-09-17,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",8,2020-10-01,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",9,2020-10-08,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",10,2020-10-15,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",11,2020-10-22,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",12,2020-10-29,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",13,2020-11-05,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS2234","E2","AY2021-1",14,2020-11-12,"14:30","16:00","UTERC-NAK AUD","UTown"
"YSS3224","E1","AY2021-1",1,2020-08-11,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",2,2020-08-18,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",3,2020-08-25,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",4,2020-09-01,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",5,2020-09-08,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",6,2020-09-15,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",8,2020-09-29,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",9,2020-10-06,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",10,2020-10-13,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",11,2020-10-20,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",12,2020-10-27,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",13,2020-11-03,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",14,2020-11-10,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",1,2020-08-14,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",2,2020-08-21,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",3,2020-08-28,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",4,2020-09-04,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",5,2020-09-11,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",6,2020-09-18,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",8,2020-10-02,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",9,2020-10-09,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",10,2020-10-16,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",11,2020-10-23,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",12,2020-10-30,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",13,2020-11-06,"14:30","16:00",NA,NA
"YSS3224","E1","AY2021-1",14,2020-11-13,"14:30","16:00",NA,NA
"YSS3248","E1","AY2021-1",1,2020-08-13,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",2,2020-08-20,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",3,2020-08-27,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",4,2020-09-03,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",5,2020-09-10,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",6,2020-09-17,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",8,2020-10-01,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",9,2020-10-08,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",10,2020-10-15,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",11,2020-10-22,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",12,2020-10-29,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",13,2020-11-05,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",14,2020-11-12,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",1,2020-08-15,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",2,2020-08-22,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",3,2020-08-29,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",4,2020-09-05,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",5,2020-09-12,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",6,2020-09-19,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",8,2020-10-03,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",9,2020-10-10,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",10,2020-10-17,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",11,2020-10-24,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",12,2020-10-31,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",13,2020-11-07,"14:30","16:00","Y-PerfHall","YNC"
"YSS3248","E1","AY2021-1",14,2020-11-14,"14:30","16:00","Y-PerfHall","YNC"
"YSS4104","E1","AY2021-1",1,2020-08-12,"12:00","14:30","Y-TCTLT","YNC"
"YSS4104","E1","AY2021-1",2,2020-08-19,"12:00","14:30","Y-TCTLT","YNC"
"YSS4104","E1","AY2021-1",3,2020-08-26,"12:00","14:30","Y-TCTLT","YNC"
"YSS4104","E1","AY2021-1",4,2020-09-02,"12:00","14:30","Y-TCTLT","YNC"
"YSS4104","E1","AY2021-1",5,2020-09-09,"12:00","14:30","Y-TCTLT","YNC"
"YSS4104","E1","AY2021-1",6,2020-09-16,"12:00","14:30","Y-TCTLT","YNC"
"YSS4104","E1","AY2021-1",8,2020-09-30,"12:00","14:30","Y-TCTLT","YNC"
"YSS4104","E1","AY2021-1",9,2020-10-07,"12:00","14:30","Y-TCTLT","YNC"
"YSS4104","E1","AY2021-1",10,2020-10-14,"12:00","14:30","Y-TCTLT","YNC"
"YSS4104","E1","AY2021-1",11,2020-10-21,"12:00","14:30","Y-TCTLT","YNC"
"YSS4104","E1","AY2021-1",12,2020-10-28,"12:00","14:30","Y-TCTLT","YNC"
"YSS4104","E1","AY2021-1",13,2020-11-04,"12:00","14:30","Y-TCTLT","YNC"
"YSS4104","E1","AY2021-1",14,2020-11-11,"12:00","14:30","Y-TCTLT","YNC"
"YSS4258","E1","AY2021-1",1,2020-08-12,"14:30","17:30","UTSRC-LT51","UTown"
"YSS4258","E1","AY2021-1",2,2020-08-19,"14:30","17:30","UTSRC-LT51","UTown"
"YSS4258","E1","AY2021-1",3,2020-08-26,"14:30","17:30","UTSRC-LT51","UTown"
"YSS4258","E1","AY2021-1",4,2020-09-02,"14:30","17:30","UTSRC-LT51","UTown"
"YSS4258","E1","AY2021-1",5,2020-09-09,"14:30","17:30","UTSRC-LT51","UTown"
"YSS4258","E1","AY2021-1",6,2020-09-16,"14:30","17:30","UTSRC-LT51","UTown"
"YSS4258","E1","AY2021-1",8,2020-09-30,"14:30","17:30","UTSRC-LT51","UTown"
"YSS4258","E1","AY2021-1",9,2020-10-07,"14:30","17:30","UTSRC-LT51","UTown"
"YSS4258","E1","AY2021-1",10,2020-10-14,"14:30","17:30","UTSRC-LT51","UTown"
"YSS4258","E1","AY2021-1",11,2020-10-21,"14:30","17:30","UTSRC-LT51","UTown"
"YSS4258","E1","AY2021-1",12,2020-10-28,"14:30","17:30","UTSRC-LT51","UTown"
"YSS4258","E1","AY2021-1",13,2020-11-04,"14:30","17:30","UTSRC-LT51","UTown"
"YSS4258","E1","AY2021-1",14,2020-11-11,"14:30","17:30","UTSRC-LT51","UTown"
"YSS4259","E1","AY2021-1",1,2020-08-12,"9:00","12:00","Y-TCTLT","YNC"
"YSS4259","E1","AY2021-1",2,2020-08-19,"9:00","12:00","Y-TCTLT","YNC"
"YSS4259","E1","AY2021-1",3,2020-08-26,"9:00","12:00","Y-TCTLT","YNC"
"YSS4259","E1","AY2021-1",4,2020-09-02,"9:00","12:00","Y-TCTLT","YNC"
"YSS4259","E1","AY2021-1",5,2020-09-09,"9:00","12:00","Y-TCTLT","YNC"
"YSS4259","E1","AY2021-1",6,2020-09-16,"9:00","12:00","Y-TCTLT","YNC"
"YSS4259","E1","AY2021-1",8,2020-09-30,"9:00","12:00","Y-TCTLT","YNC"
"YSS4259","E1","AY2021-1",9,2020-10-07,"9:00","12:00","Y-TCTLT","YNC"
"YSS4259","E1","AY2021-1",10,2020-10-14,"9:00","12:00","Y-TCTLT","YNC"
"YSS4259","E1","AY2021-1",11,2020-10-21,"9:00","12:00","Y-TCTLT","YNC"
"YSS4259","E1","AY2021-1",12,2020-10-28,"9:00","12:00","Y-TCTLT","YNC"
"YSS4259","E1","AY2021-1",13,2020-11-04,"9:00","12:00","Y-TCTLT","YNC"
"YSS4259","E1","AY2021-1",14,2020-11-11,"9:00","12:00","Y-TCTLT","YNC"
"YSS4260","E1","AY2021-1",1,2020-08-13,"13:00","16:00","UTTP-GLR","UTown"
"YSS4260","E1","AY2021-1",2,2020-08-20,"13:00","16:00","UTTP-GLR","UTown"
"YSS4260","E1","AY2021-1",3,2020-08-27,"13:00","16:00","UTTP-GLR","UTown"
"YSS4260","E1","AY2021-1",4,2020-09-03,"13:00","16:00","UTTP-GLR","UTown"
"YSS4260","E1","AY2021-1",5,2020-09-10,"13:00","16:00","UTTP-GLR","UTown"
"YSS4260","E1","AY2021-1",6,2020-09-17,"13:00","16:00","UTTP-GLR","UTown"
"YSS4260","E1","AY2021-1",8,2020-10-01,"13:00","16:00","UTTP-GLR","UTown"
"YSS4260","E1","AY2021-1",9,2020-10-08,"13:00","16:00","UTTP-GLR","UTown"
"YSS4260","E1","AY2021-1",10,2020-10-15,"13:00","16:00","UTTP-GLR","UTown"
"YSS4260","E1","AY2021-1",11,2020-10-22,"13:00","16:00","UTTP-GLR","UTown"
"YSS4260","E1","AY2021-1",12,2020-10-29,"13:00","16:00","UTTP-GLR","UTown"
"YSS4260","E1","AY2021-1",13,2020-11-05,"13:00","16:00","UTTP-GLR","UTown"
"YSS4260","E1","AY2021-1",14,2020-11-12,"13:00","16:00","UTTP-GLR","UTown"
"YID1201","E1","AY2021-1",1,2020-08-15,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",2,2020-08-22,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",3,2020-08-29,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",4,2020-09-05,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",5,2020-09-12,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",6,2020-09-19,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",8,2020-10-03,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",9,2020-10-10,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",10,2020-10-17,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",11,2020-10-24,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",12,2020-10-31,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",13,2020-11-07,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",14,2020-11-14,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",1,2020-08-13,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",2,2020-08-20,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",3,2020-08-27,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",4,2020-09-03,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",5,2020-09-10,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",6,2020-09-17,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",8,2020-10-01,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",9,2020-10-08,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",10,2020-10-15,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",11,2020-10-22,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",12,2020-10-29,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",13,2020-11-05,"14:30","16:00","Y-TCTLT","YNC"
"YID1201","E1","AY2021-1",14,2020-11-12,"14:30","16:00","Y-TCTLT","YNC"
"YID2207","E1","AY2021-1",1,2020-08-13,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",2,2020-08-20,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",3,2020-08-27,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",4,2020-09-03,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",5,2020-09-10,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",6,2020-09-17,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",8,2020-10-01,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",9,2020-10-08,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",10,2020-10-15,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",11,2020-10-22,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",12,2020-10-29,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",13,2020-11-05,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",14,2020-11-12,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",1,2020-08-15,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",2,2020-08-22,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",3,2020-08-29,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",4,2020-09-05,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",5,2020-09-12,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",6,2020-09-19,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",8,2020-10-03,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",9,2020-10-10,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",10,2020-10-17,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",11,2020-10-24,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",12,2020-10-31,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",13,2020-11-07,"14:30","16:00","Y-LT1","YNC"
"YID2207","E1","AY2021-1",14,2020-11-14,"14:30","16:00","Y-LT1","YNC"
"YID2208","E1","AY2021-1",1,2020-08-10,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",2,2020-08-17,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",3,2020-08-24,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",4,2020-08-31,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",5,2020-09-07,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",6,2020-09-14,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",8,2020-09-28,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",9,2020-10-05,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",10,2020-10-12,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",11,2020-10-19,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",12,2020-10-26,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",13,2020-11-02,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",14,2020-11-09,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",1,2020-08-13,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",2,2020-08-20,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",3,2020-08-27,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",4,2020-09-03,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",5,2020-09-10,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",6,2020-09-17,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",8,2020-10-01,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",9,2020-10-08,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",10,2020-10-15,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",11,2020-10-22,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",12,2020-10-29,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",13,2020-11-05,"16:00","17:30","UT-AUD03","UTown"
"YID2208","E1","AY2021-1",14,2020-11-12,"16:00","17:30","UT-AUD03","UTown"
"YID3202G","E1","AY2021-1",1,2020-08-10,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",2,2020-08-17,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",3,2020-08-24,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",4,2020-08-31,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",5,2020-09-07,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",6,2020-09-14,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",8,2020-09-28,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",9,2020-10-05,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",10,2020-10-12,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",11,2020-10-19,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",12,2020-10-26,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",13,2020-11-02,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",14,2020-11-09,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",1,2020-08-13,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",2,2020-08-20,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",3,2020-08-27,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",4,2020-09-03,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",5,2020-09-10,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",6,2020-09-17,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",8,2020-10-01,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",9,2020-10-08,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",10,2020-10-15,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",11,2020-10-22,"9:00","10:30","Y-CR1","YNC"
"YID3202G","E1","AY2021-1",12,2020-10-29,"9:00","10:30","Y-CR1","YNC"
